cell;ultimo_dia_mayor_1;FA
NUE049C;29/5/2020;0.2
NUE077C;26/5/2020;0.2
NYC001B;29/5/2020;0.2
OIN001B;31/5/2020;0.2
OJC002A;31/5/2020;0.2
OJC029B;31/5/2020;0.2
OJC036A;30/5/2020;0.2
OMC006A;28/5/2020;0.2
OQC053B;27/5/2020;0.2
OQC053C;28/5/2020;0.2
OQC054B;26/5/2020;0.2
OQC138B;26/5/2020;0.2
OQC138C;27/5/2020;0.2
ORC017B;27/5/2020;0.2
ORC066B;28/5/2020;0.2
ORN004A;31/5/2020;0.2
ORN011A;31/5/2020;0.2
ORN016B;26/5/2020;0.2
ORS014B;30/5/2020;0.2
ORS038A;26/5/2020;0.2
OUE039C;31/5/2020;0.2
SF156L100MA2;26/5/2020;0.2
SF156L100MB1;26/5/2020;0.2
MNC009B;30/5/2020;0.2
MNC009C;30/5/2020;0.2
BA573L100MC2;;0.2
CX049L100ME2;;0.2
LAC002C;;0.2
LAC010C;;0.2
LAC023B;;0.2
LAC039A;;0.2
LAS001A;;0.2
LAW001A;;0.2
LAW001C;;0.2
LBB002C;;0.2
LBB016A;;0.2
LBC018B;;0.2
LBC072C;;0.2
LBC312B;;0.2
LBH003A;;0.2
LBH003B;;0.2
LBH003C;;0.2
LBH005A;;0.2
LBH019W;;0.2
LBH086A;;0.2
LBH303B;;0.2
LBH307C;;0.2
LBT009C;;0.2
LEE043A;;0.2
LEN003A;;0.2
LGW006A;;0.2
LGW034C;;0.2
LGW038A;;0.2
LIE001B;;0.2
LJC002A;;0.2
LJC009A;;0.2
LJC032B;;0.2
LJC035C;;0.2
LJC042A;;0.2
LJC049A;;0.2
LJC049B;;0.2
LJC051B;;0.2
LJC075B;;0.2
LJC075C;;0.2
LJC302B;;0.2
LJC304C;;0.2
LJC335B;;0.2
LJC335C;;0.2
LJS004A;;0.2
LJS013B;;0.2
LJS014A;;0.2
LJS014B;;0.2
LJS035C;;0.2
LMC020B;;0.2
LMC032C;;0.2
LMC034A;;0.2
LMC041C;;0.2
LMC043B;;0.2
LMC058B;;0.2
LMC058C;;0.2
LMC063C;;0.2
LMC070C;;0.2
LMC079B;;0.2
LMC079C;;0.2
LMC091A;;0.2
LMC093C;;0.2
LMC097B;;0.2
LMC130B;;0.2
LMC131C;;0.2
LMC160A;;0.2
LMC219A;;0.2
LMC402A;;0.2
LMC409C;;0.2
LMN007C;;0.2
LMN010B;;0.2
LMN010C;;0.2
LMN032A;;0.2
LMN061A;;0.2
LMN078X;;0.2
LMS015B;;0.2
LMS022A;;0.2
LMS304A;;0.2
LNC013C;;0.2
LOC005C;;0.2
LOE004A;;0.2
LOE005X;;0.2
LPC002C;;0.2
LPC303C;;0.2
LQC058C;;0.2
LQE007B;;0.2
LQE042B;;0.2
LQN082A;;0.2
LQW003B;;0.2
LRC001A;;0.2
LRC001B;;0.2
LRC067A;;0.2
LRN005A;;0.2
LRN012A;;0.2
LRN035A;;0.2
LRN056A;;0.2
LRN057C;;0.2
LRN301B;;0.2
LRN301C;;0.2
LRS019B;;0.2
LRS042B;;0.2
LRS042C;;0.2
LSR039B;;0.2
LTC005C;;0.2
LTC009C;;0.2
LTC016B;;0.2
LTC016C;;0.2
LTC017A;;0.2
LTC019A;;0.2
LTC029A;;0.2
LTC042A;;0.2
LTN005C;;0.2
LTN007A;;0.2
LTN012C;;0.2
LUE002B;;0.2
LUE022B;;0.2
LUE024A;;0.2
LUE044C;;0.2
LUE060C;;0.2
LUE061A;;0.2
LUE063C;;0.2
LUE071B;;0.2
LUE071C;;0.2
LUE072A;;0.2
LUE322B;;0.2
LUE326A;;0.2
LUW006A;;0.2
LUW028A;;0.2
LVC007D;;0.2
LVC014C;;0.2
LVC025B;;0.2
LVC025C;;0.2
LVE015C;;0.2
LVW006O;;0.2
LXC010A;;0.2
LXC014A;;0.2
LXC015B;;0.2
LXC036B;;0.2
LXC107A;;0.2
LXC118B;;0.2
LXC130C;;0.2
LXC134C;;0.2
LXC334A;;0.2
LXC334C;;0.2
LXC406B;;0.2
LXN013B;;0.2
LXN019B;;0.2
LXN087B;;0.2
LXS005C;;0.2
LYC015A;;0.2
LYC029B;;0.2
LYS001C;;0.2
MAC017B;;0.2
MAC025B;;0.2
MAC025C;;0.2
MAC607B;;0.2
MAC607C;;0.2
MAN003A;;0.2
MBB016C;;0.2
MBB035C;;0.2
MBT009B;;0.2
MDE021B;;0.2
MGC003C;;0.2
MHC002A;;0.2
MIN025A;;0.2
MJC027B;;0.2
MJC029A;;0.2
MJC029C;;0.2
MJC034B;;0.2
MJC035C;;0.2
MJC036B;;0.2
MJC042A;;0.2
MJC047C;;0.2
MJC146B;;0.2
MJC322C;;0.2
MJC332A;;0.2
MJC339A;;0.2
MJC339B;;0.2
MJS014B;;0.2
MJS307C;;0.2
MMC001B;;0.2
MMC002A;;0.2
MMC004B;;0.2
MMC006B;;0.2
MMC008A;;0.2
MMC010B;;0.2
MMC016C;;0.2
MMC017A;;0.2
MMC025A;;0.2
MMC027A;;0.2
MMC048C;;0.2
MMC051C;;0.2
MMC059B;;0.2
MMC059C;;0.2
MMC084B;;0.2
MMC097B;;0.2
MMC097C;;0.2
MMC160A;;0.2
MMC160C;;0.2
MMC307C;;0.2
MMC308A;;0.2
MMN004B;;0.2
MMN005B;;0.2
MMN005C;;0.2
MMN030A;;0.2
MMN078A;;0.2
MMN100B;;0.2
MMN113C;;0.2
MOC015A;;0.2
MQC013B;;0.2
MQC050B;;0.2
MQC051A;;0.2
MQC054A;;0.2
MQC056B;;0.2
MQC074B;;0.2
MQE002A;;0.2
MQE053B;;0.2
MQS015B;;0.2
MQW003C;;0.2
MRC017C;;0.2
MRC317A;;0.2
MRN004C;;0.2
MRN009B;;0.2
MRN011A;;0.2
MRN013B;;0.2
MRN014C;;0.2
MRN036A;;0.2
MRN062A;;0.2
MRN062C;;0.2
MRN150B;;0.2
MRS004B;;0.2
MRS005C;;0.2
MRS006B;;0.2
MRS008C;;0.2
MRS014C;;0.2
MRS034A;;0.2
MRS038A;;0.2
MRS038B;;0.2
MRS048A;;0.2
MTC005A;;0.2
MTC016B;;0.2
MTC016C;;0.2
MTC039B;;0.2
MTC041B;;0.2
MTE001C;;0.2
MUE022C;;0.2
MUE054C;;0.2
MUE080O;;0.2
MUE121C;;0.2
MUW005C;;0.2
MUW009C;;0.2
MVE007B;;0.2
MVE014B;;0.2
MVE117C;;0.2
MVS003B;;0.2
MVW005O;;0.2
MXC110C;;0.2
MXC127A;;0.2
MXC174A;;0.2
MXC347A;;0.2
MXC405A;;0.2
MXW134C;;0.2
NAC002A;;0.2
NAC025B;;0.2
NAC607C;;0.2
NIC009B;;0.2
NJC010A;;0.2
NJC018A;;0.2
NJC018C;;0.2
NJC022B;;0.2
NJC023A;;0.2
NJC023B;;0.2
NJC029B;;0.2
NJC029C;;0.2
NJC030C;;0.2
NJC032A;;0.2
NJC036C;;0.2
NJC047B;;0.2
NJC047C;;0.2
NJC052A;;0.2
NJC053C;;0.2
NJC054C;;0.2
NJC055C;;0.2
NJC057A;;0.2
NJC075C;;0.2
NJC146A;;0.2
NJC146B;;0.2
NJC303A;;0.2
NJC326B;;0.2
NJC332A;;0.2
NJC337A;;0.2
NJC337C;;0.2
NJC339C;;0.2
NQC050A;;0.2
NQC050C;;0.2
NQC051B;;0.2
NQC374A;;0.2
NQE040A;;0.2
NQE040B;;0.2
NQW033C;;0.2
NRC317C;;0.2
NRN004A;;0.2
NRN004C;;0.2
NRN006A;;0.2
NRN014A;;0.2
NRN042B;;0.2
NRN055C;;0.2
NRS004A;;0.2
NRS004C;;0.2
NRS006A;;0.2
NRS014A;;0.2
NRS014B;;0.2
NRS038B;;0.2
NRS048C;;0.2
NRS314A;;0.2
NTE001B;;0.2
NUC010B;;0.2
NUE023C;;0.2
NUE039B;;0.2
NUE047C;;0.2
NUE049A;;0.2
NUE049B;;0.2
NUE061C;;0.2
NUE155B;;0.2
NUE155C;;0.2
NVC014A;;0.2
NVE014B;;0.2
NVE014C;;0.2
NVW008O;;0.2
NXC067A;;0.2
NXC350C;;0.2
OIC002B;;0.2
OIC008C;;0.2
OIE006B;;0.2
OIE006C;;0.2
OIN010B;;0.2
OJC002C;;0.2
OJC005B;;0.2
OJC023B;;0.2
OJC032B;;0.2
OJC032C;;0.2
OJC035A;;0.2
OJC337B;;0.2
OMC002B;;0.2
OMC025B;;0.2
OMC028A;;0.2
OMC044C;;0.2
OMC053B;;0.2
OMC083C;;0.2
OMC093B;;0.2
OMC093C;;0.2
OMC095C;;0.2
OMC097A;;0.2
OMC373B;;0.2
OMC373C;;0.2
OQC045A;;0.2
OQC045B;;0.2
OQC045C;;0.2
OQC048A;;0.2
OQC050A;;0.2
OQC050B;;0.2
OQC053A;;0.2
OQC054A;;0.2
OQC058B;;0.2
OQC076A;;0.2
OQC138A;;0.2
ORC017A;;0.2
ORC317B;;0.2
ORC317C;;0.2
ORN004B;;0.2
ORN011C;;0.2
ORN013B;;0.2
ORN013C;;0.2
ORN055C;;0.2
ORS004A;;0.2
ORS004B;;0.2
ORS008C;;0.2
ORS014C;;0.2
ORS027A;;0.2
OUE015A;;0.2
OUE019A;;0.2
OUE041A;;0.2
OUE049A;;0.2
OUE121A;;0.2
OUE121C;;0.2
OUE126A;;0.2
OUE131A;;0.2
OUW005B;;0.2
OVC007D;;0.2
OVC014C;;0.2
RN096L100MC2;;0.2
NRN003B;;0.2
NRN003C;;0.2
LXW368A;;0.2
MNC009A;;0.2
NNC009B;;0.2
LUE076B;1/6/2020;0.3
LXN002A;1/6/2020;0.3
LXW025B;1/6/2020;0.3
NQC303B;1/6/2020;0.3
NRE011A;1/6/2020;0.3
LXE009A;1/6/2020;0.3
MXW043C;1/6/2020;0.3
LBC339A;30/5/2020;0.3
NXN004A;1/6/2020;0.3
MTE019B;1/6/2020;0.3
OUE019C;1/6/2020;0.3
MBL024B;1/6/2020;0.3
MXE034C;1/6/2020;0.3
NAN004C;1/6/2020;0.3
NXW033C;1/6/2020;0.3
LMN358A;1/6/2020;0.3
LXW006C;27/5/2020;0.3
MAC018A;1/6/2020;0.3
MAN070B;1/6/2020;0.3
MXW081B;1/6/2020;0.3
NAW010A;31/5/2020;0.3
CX048L100MA2;31/5/2020;0.3
LXC124A;1/6/2020;0.3
MGN016C;31/5/2020;0.3
MSS064C;1/6/2020;0.3
MXW139A;1/6/2020;0.3
NOC009C;1/6/2020;0.3
NZC015C;1/6/2020;0.3
RN230L100MA2;1/6/2020;0.3
LIN002C;30/5/2020;0.3
LUE047Z;1/6/2020;0.3
LXN004B;1/6/2020;0.3
LXW104B;1/6/2020;0.3
MJS019C;1/6/2020;0.3
NTC030B;1/6/2020;0.3
NXW083B;1/6/2020;0.3
LBI059B;30/5/2020;0.3
LTC039C;31/5/2020;0.3
LVC027B;1/6/2020;0.3
LXC451B;1/6/2020;0.3
MBB002B;1/6/2020;0.3
MRC001C;1/6/2020;0.3
MRW091B;1/6/2020;0.3
MXC142A;1/6/2020;0.3
MXW107B;1/6/2020;0.3
ORS040B;1/6/2020;0.3
BA521L100MF2;1/6/2020;0.3
LHC016B;1/6/2020;0.3
LIC030Y;31/5/2020;0.3
LJW018C;31/5/2020;0.3
LNC021A;1/6/2020;0.3
LXC119C;1/6/2020;0.3
LZC015C;1/6/2020;0.3
MVN004A;1/6/2020;0.3
NBB371A;1/6/2020;0.3
NXC505A;1/6/2020;0.3
NXC505C;1/6/2020;0.3
ORC066A;31/5/2020;0.3
OTC014C;30/5/2020;0.3
RCORSHN12;1/6/2020;0.3
LAC014A;31/5/2020;0.3
LAW306B;31/5/2020;0.3
LHC011A;31/5/2020;0.3
LXC039C;1/6/2020;0.3
LXW161B;1/6/2020;0.3
LYC003B;1/6/2020;0.3
MMO074A;1/6/2020;0.3
MUE060A;31/5/2020;0.3
MXW025A;1/6/2020;0.3
MXW025C;31/5/2020;0.3
NTS040B;1/6/2020;0.3
NXN004B;1/6/2020;0.3
LAC014C;1/6/2020;0.3
LGC004B;1/6/2020;0.3
LGW006B;1/6/2020;0.3
LNC016C;31/5/2020;0.3
LSR018B;30/5/2020;0.3
LSR146A;1/6/2020;0.3
LXW151C;31/5/2020;0.3
LXW377A;31/5/2020;0.3
MIN001A;30/5/2020;0.3
MXE038C;1/6/2020;0.3
MXS027B;1/6/2020;0.3
NXW078C;31/5/2020;0.3
LAN349B;1/6/2020;0.3
LBT047A;1/6/2020;0.3
LRN015C;1/6/2020;0.3
LSN136C;1/6/2020;0.3
LTC021A;1/6/2020;0.3
LTS003C;1/6/2020;0.3
LWW002A;1/6/2020;0.3
LXC056A;1/6/2020;0.3
LXC100B;1/6/2020;0.3
LXC344C;1/6/2020;0.3
LXW097A;1/6/2020;0.3
LYE020B;29/5/2020;0.3
LYS001B;31/5/2020;0.3
MBB068B;28/5/2020;0.3
MGC001A;1/6/2020;0.3
MIC024B;1/6/2020;0.3
MQS023O;1/6/2020;0.3
NAW010C;1/6/2020;0.3
NBI346D;1/6/2020;0.3
NTS040C;1/6/2020;0.3
NTS057C;31/5/2020;0.3
NZW025A;31/5/2020;0.3
LAC003B;29/5/2020;0.3
LBB371A;1/6/2020;0.3
LBI052B;1/6/2020;0.3
LMC103B;31/5/2020;0.3
LNC003B;31/5/2020;0.3
LTC075A;1/6/2020;0.3
LTS002B;1/6/2020;0.3
LTS051A;1/6/2020;0.3
LUE008C;1/6/2020;0.3
LVC030O;31/5/2020;0.3
LXC316A;1/6/2020;0.3
LXC451C;1/6/2020;0.3
LXS001C;31/5/2020;0.3
LXS016A;1/6/2020;0.3
MJC329A;30/5/2020;0.3
MQC056C;30/5/2020;0.3
MQC149B;1/6/2020;0.3
MQE022C;31/5/2020;0.3
MQW007B;1/6/2020;0.3
MRW091C;1/6/2020;0.3
NAC031B;1/6/2020;0.3
NAN057C;1/6/2020;0.3
NUE131B;1/6/2020;0.3
NWW326B;1/6/2020;0.3
SF345L100MC2;31/5/2020;0.3
LAW002B;31/5/2020;0.3
LAW005A;30/5/2020;0.3
LAW024B;1/6/2020;0.3
LBB316C;1/6/2020;0.3
LBH019X;30/5/2020;0.3
LBT009B;1/6/2020;0.3
LEE042A;31/5/2020;0.3
LMC107A;1/6/2020;0.3
LMN042X;1/6/2020;0.3
LQS026O;1/6/2020;0.3
LRN305C;1/6/2020;0.3
LSE008C;30/5/2020;0.3
LTS003B;1/6/2020;0.3
LWS005B;31/5/2020;0.3
LXN004A;31/5/2020;0.3
LYC006A;31/5/2020;0.3
LYC015C;29/5/2020;0.3
MBL017A;1/6/2020;0.3
MJS026B;1/6/2020;0.3
MQS015C;27/5/2020;0.3
MSR017A;29/5/2020;0.3
MXW135B;31/5/2020;0.3
NAC031C;30/5/2020;0.3
NJC035B;1/6/2020;0.3
NRN042C;31/5/2020;0.3
NRN073C;1/6/2020;0.3
NVE007C;1/6/2020;0.3
NZW025C;1/6/2020;0.3
RGCRSHN13;1/6/2020;0.3
SF158L100MF2;29/5/2020;0.3
BA536L100MA2;31/5/2020;0.3
LBB372C;29/5/2020;0.3
LBI063B;29/5/2020;0.3
LBM020C;1/6/2020;0.3
LMN095B;1/6/2020;0.3
LNC009C;30/5/2020;0.3
LOS001C;1/6/2020;0.3
LQC058B;1/6/2020;0.3
LQS013C;1/6/2020;0.3
LRN028B;29/5/2020;0.3
LRN304P;1/6/2020;0.3
LSS002A;29/5/2020;0.3
LSS102C;1/6/2020;0.3
LSS121A;28/5/2020;0.3
LSS338B;29/5/2020;0.3
LTE010B;29/5/2020;0.3
LTS002C;1/6/2020;0.3
LXS001B;1/6/2020;0.3
LXW377B;1/6/2020;0.3
LYC013B;1/6/2020;0.3
MBC106A;1/6/2020;0.3
MBI011B;31/5/2020;0.3
MBI346C;1/6/2020;0.3
MBL013A;31/5/2020;0.3
MBM099B;29/5/2020;0.3
MIE006B;1/6/2020;0.3
MJN012A;30/5/2020;0.3
MJS019A;1/6/2020;0.3
MRC010B;29/5/2020;0.3
MSS022B;1/6/2020;0.3
MZW025C;1/6/2020;0.3
NGC002C;1/6/2020;0.3
NIC009C;30/5/2020;0.3
NQS032O;30/5/2020;0.3
MNC005A;30/5/2020;0.3
LAC016A;30/5/2020;0.3
LAC016C;30/5/2020;0.3
LBB084B;31/5/2020;0.3
LBM318B;1/6/2020;0.3
LJS025C;30/5/2020;0.3
LMC049Y;1/6/2020;0.3
LMC152A;31/5/2020;0.3
LMN023B;1/6/2020;0.3
LNC012A;31/5/2020;0.3
LQE021C;1/6/2020;0.3
LRE008B;30/5/2020;0.3
LRE019A;1/6/2020;0.3
LRN303O;1/6/2020;0.3
LSE008A;31/5/2020;0.3
LSR012C;1/6/2020;0.3
LSR055A;30/5/2020;0.3
LSR075C;29/5/2020;0.3
LSR102C;30/5/2020;0.3
LSR152A;29/5/2020;0.3
LSR308B;29/5/2020;0.3
LSS011B;29/5/2020;0.3
LSS135A;1/6/2020;0.3
MBC712A;1/6/2020;0.3
MBI053C;29/5/2020;0.3
MBT009A;28/5/2020;0.3
MJC075D;31/5/2020;0.3
MJS025C;30/5/2020;0.3
MRN031B;30/5/2020;0.3
MRS033A;31/5/2020;0.3
MSS023A;1/6/2020;0.3
MUE019B;1/6/2020;0.3
NAC016B;29/5/2020;0.3
NBB372C;1/6/2020;0.3
NJS025A;31/5/2020;0.3
NQC076B;31/5/2020;0.3
NQS002B;1/6/2020;0.3
NRS022A;1/6/2020;0.3
NUE078A;1/6/2020;0.3
NWN306B;31/5/2020;0.3
OJC053C;1/6/2020;0.3
OQC074B;1/6/2020;0.3
SF167L100MB2;1/6/2020;0.3
BA569L100MC2;31/5/2020;0.3
BA571L100MB2;31/5/2020;0.3
LAC022C;29/5/2020;0.3
LAW325B;31/5/2020;0.3
LBM098B;1/6/2020;0.3
LEW006C;1/6/2020;0.3
LJS025A;30/5/2020;0.3
LJS035A;31/5/2020;0.3
LMS015C;1/6/2020;0.3
LMS026B;29/5/2020;0.3
LMS030A;1/6/2020;0.3
LNC007A;1/6/2020;0.3
LNW008C;1/6/2020;0.3
LQC074B;1/6/2020;0.3
LQE042A;1/6/2020;0.3
LRN043B;1/6/2020;0.3
LRN057Z;1/6/2020;0.3
LRS038A;31/5/2020;0.3
LSC001C;1/6/2020;0.3
LSE018A;31/5/2020;0.3
LSR093B;1/6/2020;0.3
LSR093C;29/5/2020;0.3
LSR102B;29/5/2020;0.3
LSR137B;1/6/2020;0.3
LSR146C;29/5/2020;0.3
LSR152B;29/5/2020;0.3
LSS001C;29/5/2020;0.3
LSS011C;1/6/2020;0.3
LSS102A;29/5/2020;0.3
LSS127B;29/5/2020;0.3
LSS135B;30/5/2020;0.3
LTN008A;1/6/2020;0.3
LTN012A;1/6/2020;0.3
LTS002A;29/5/2020;0.3
LUE071A;1/6/2020;0.3
LXS008B;1/6/2020;0.3
MAC016A;29/5/2020;0.3
MBB335B;1/6/2020;0.3
MBI013B;29/5/2020;0.3
MDE021A;28/5/2020;0.3
MJS014A;30/5/2020;0.3
MJS025A;30/5/2020;0.3
MMC018C;1/6/2020;0.3
MMN078C;26/5/2020;0.3
MMN126B;29/5/2020;0.3
MQE018C;31/5/2020;0.3
MRN078A;26/5/2020;0.3
MRS040C;1/6/2020;0.3
MTC005B;1/6/2020;0.3
MTC006C;1/6/2020;0.3
MVE007A;31/5/2020;0.3
MVN004B;1/6/2020;0.3
NBI007C;31/5/2020;0.3
NBI045B;1/6/2020;0.3
NBM020B;30/5/2020;0.3
NRC010A;1/6/2020;0.3
NUE015A;1/6/2020;0.3
BA539L100MA2;1/6/2020;0.3
LAC018B;29/5/2020;0.3
LAN045C;1/6/2020;0.3
LBI007B;29/5/2020;0.3
LBM033A;28/5/2020;0.3
LEW006A;29/5/2020;0.3
LGC015B;29/5/2020;0.3
LGW003C;1/6/2020;0.3
LJC013A;1/6/2020;0.3
LJS017A;29/5/2020;0.3
LMC083B;30/5/2020;0.3
LMC403A;28/5/2020;0.3
LMN022C;1/6/2020;0.3
LMS053C;31/5/2020;0.3
LNC017C;1/6/2020;0.3
LQE026B;31/5/2020;0.3
LRE008C;1/6/2020;0.3
LRS019C;31/5/2020;0.3
LSR004A;1/6/2020;0.3
LSR022B;29/5/2020;0.3
LSR027C;29/5/2020;0.3
LSR035B;30/5/2020;0.3
LSR047B;29/5/2020;0.3
LSR047C;29/5/2020;0.3
LSR075A;29/5/2020;0.3
LSR082A;29/5/2020;0.3
LSR091Z;30/5/2020;0.3
LSR134C;29/5/2020;0.3
LSR135B;29/5/2020;0.3
LSR161C;29/5/2020;0.3
LSR163C;31/5/2020;0.3
LSR328A;29/5/2020;0.3
LSR328B;29/5/2020;0.3
LSR602B;29/5/2020;0.3
LSR609A;30/5/2020;0.3
LSR609B;29/5/2020;0.3
LSS002C;1/6/2020;0.3
LTC039B;30/5/2020;0.3
LTS050B;1/6/2020;0.3
LUE020o;1/6/2020;0.3
LUW006B;28/5/2020;0.3
LXC015C;1/6/2020;0.3
LXC177B;30/5/2020;0.3
LXC505A;1/6/2020;0.3
LXS081A;1/6/2020;0.3
MBI047A;29/5/2020;0.3
MBI047C;29/5/2020;0.3
MJC075A;1/6/2020;0.3
MJS003C;31/5/2020;0.3
MMC017B;1/6/2020;0.3
MMN027B;1/6/2020;0.3
MQC052A;30/5/2020;0.3
MQC054C;1/6/2020;0.3
MRN045A;29/5/2020;0.3
MRN068C;30/5/2020;0.3
MSE018A;30/5/2020;0.3
MSR031B;29/5/2020;0.3
MSW314A;30/5/2020;0.3
MUS006B;1/6/2020;0.3
MXC067C;31/5/2020;0.3
MZW025B;30/5/2020;0.3
NBI020B;29/5/2020;0.3
NBI020C;1/6/2020;0.3
NJC035C;1/6/2020;0.3
NJC048A;31/5/2020;0.3
NJC101C;31/5/2020;0.3
NRE008B;28/5/2020;0.3
NRE008C;27/5/2020;0.3
NSS316A;30/5/2020;0.3
NUE008A;31/5/2020;0.3
NUE126A;30/5/2020;0.3
RN096L100MB2;28/5/2020;0.3
MUW026C;31/5/2020;0.3
BA540L100MB2;30/5/2020;0.3
LBH086C;31/5/2020;0.3
LBI063A;29/5/2020;0.3
LBM020A;28/5/2020;0.3
LBM062A;31/5/2020;0.3
LDE004A;31/5/2020;0.3
LGC008C;28/5/2020;0.3
LGC015C;29/5/2020;0.3
LGW041A;27/5/2020;0.3
LJS007A;1/6/2020;0.3
LJS013C;30/5/2020;0.3
LMC049B;1/6/2020;0.3
LMC094B;31/5/2020;0.3
LMC359A;31/5/2020;0.3
LMN030C;1/6/2020;0.3
LSN117C;31/5/2020;0.3
LSR001A;29/5/2020;0.3
LSR004B;29/5/2020;0.3
LSR004C;29/5/2020;0.3
LSR005B;29/5/2020;0.3
LSR016A;31/5/2020;0.3
LSR018A;29/5/2020;0.3
LSR024C;29/5/2020;0.3
LSR034A;29/5/2020;0.3
LSR035C;29/5/2020;0.3
LSR036A;29/5/2020;0.3
LSR036C;29/5/2020;0.3
LSR068B;29/5/2020;0.3
LSR090A;29/5/2020;0.3
LSR090B;29/5/2020;0.3
LSR090C;29/5/2020;0.3
LSR135C;29/5/2020;0.3
LSR144A;28/5/2020;0.3
LSR307B;29/5/2020;0.3
LSR602C;31/5/2020;0.3
LSS104A;1/6/2020;0.3
LSS105A;29/5/2020;0.3
LSS106C;29/5/2020;0.3
LTC019C;1/6/2020;0.3
LTE301C;29/5/2020;0.3
LUE056B;1/6/2020;0.3
LWC302B;30/5/2020;0.3
LXS002B;1/6/2020;0.3
LXS088B;28/5/2020;0.3
LXW027B;31/5/2020;0.3
LYC009B;1/6/2020;0.3
MBB028C;26/5/2020;0.3
MBC032C;29/5/2020;0.3
MBH003C;1/6/2020;0.3
MBH028B;27/5/2020;0.3
MIN001B;1/6/2020;0.3
MJC036C;30/5/2020;0.3
MJC056B;30/5/2020;0.3
MJC302B;31/5/2020;0.3
MJS035A;30/5/2020;0.3
MRE007B;28/5/2020;0.3
MRS022A;31/5/2020;0.3
MSR031A;29/5/2020;0.3
MSR089C;29/5/2020;0.3
MVE117A;31/5/2020;0.3
MVE117B;31/5/2020;0.3
MXW023C;30/5/2020;0.3
NAW008A;29/5/2020;0.3
NBI047C;29/5/2020;0.3
NJC005C;30/5/2020;0.3
NJC101B;1/6/2020;0.3
NJC302B;1/6/2020;0.3
NQC048C;31/5/2020;0.3
NQC074C;27/5/2020;0.3
NRS036A;31/5/2020;0.3
NRS036B;31/5/2020;0.3
NSS316C;30/5/2020;0.3
NUW009C;30/5/2020;0.3
OIC014C;29/5/2020;0.3
OQC303B;27/5/2020;0.3
SF156L100MC1;26/5/2020;0.3
BA529L100MB2;1/6/2020;0.3
LAC022B;31/5/2020;0.3
LAC607C;31/5/2020;0.3
LBA003A;1/6/2020;0.3
LBC106B;1/6/2020;0.3
LBI008B;29/5/2020;0.3
LBI063C;29/5/2020;0.3
LEE041B;1/6/2020;0.3
LIC001A;29/5/2020;0.3
LJC048C;27/5/2020;0.3
LJS002C;29/5/2020;0.3
LMC035C;31/5/2020;0.3
LMC403C;31/5/2020;0.3
LMN061C;31/5/2020;0.3
LMS015A;1/6/2020;0.3
LOC009A;29/5/2020;0.3
LOE005B;1/6/2020;0.3
LQC013A;30/5/2020;0.3
LQE026A;1/6/2020;0.3
LRS032A;1/6/2020;0.3
LSN117B;28/5/2020;0.3
LSR029A;29/5/2020;0.3
LSR055C;29/5/2020;0.3
LSR057C;29/5/2020;0.3
LSR061B;29/5/2020;0.3
LSR068C;29/5/2020;0.3
LSR093A;29/5/2020;0.3
LSR138B;29/5/2020;0.3
LSR163A;29/5/2020;0.3
LSR302A;29/5/2020;0.3
LSR302B;29/5/2020;0.3
LSR303A;29/5/2020;0.3
LSR303B;29/5/2020;0.3
LSR307A;29/5/2020;0.3
LSS003A;27/5/2020;0.3
LSS003C;27/5/2020;0.3
LSS104B;29/5/2020;0.3
LSS121C;28/5/2020;0.3
LTC048B;1/6/2020;0.3
LTC301C;31/5/2020;0.3
LXC046C;1/6/2020;0.3
LXC117A;30/5/2020;0.3
LXN109C;28/5/2020;0.3
MBH003B;28/5/2020;0.3
MBH003D;26/5/2020;0.3
MBH067B;27/5/2020;0.3
MBL019A;30/5/2020;0.3
MGC002C;29/5/2020;0.3
MJC303A;27/5/2020;0.3
MMC064C;30/5/2020;0.3
MQC045B;29/5/2020;0.3
MQC054B;31/5/2020;0.3
MRN026B;29/5/2020;0.3
MSR029A;29/5/2020;0.3
MUE015A;1/6/2020;0.3
MUW019C;28/5/2020;0.3
MVW001O;27/5/2020;0.3
NBI063B;29/5/2020;0.3
NIN010A;31/5/2020;0.3
NJC032C;28/5/2020;0.3
NJC036B;1/6/2020;0.3
NJC048B;1/6/2020;0.3
NJC101A;30/5/2020;0.3
NJC304A;31/5/2020;0.3
NJS038A;30/5/2020;0.3
NQC053B;1/6/2020;0.3
NQS027O;29/5/2020;0.3
NUE126B;1/6/2020;0.3
NUE131A;30/5/2020;0.3
NVC014C;29/5/2020;0.3
OIC009B;30/5/2020;0.3
OMC039A;28/5/2020;0.3
OMC072B;31/5/2020;0.3
OMS012C;31/5/2020;0.3
OUE015C;28/5/2020;0.3
SF156L100MB2;26/5/2020;0.3
SF163L100MA2;30/5/2020;0.3
NSS111A;29/5/2020;0.3
NNC009A;1/6/2020;0.3
LAC010B;29/5/2020;0.3
LBA021B;27/5/2020;0.3
LBC009C;26/5/2020;0.3
LBC106C;26/5/2020;0.3
LBM098C;29/5/2020;0.3
LEE043B;26/5/2020;0.3
LIN026O;27/5/2020;0.3
LJS011A;29/5/2020;0.3
LMC020A;30/5/2020;0.3
LMN027A;30/5/2020;0.3
LMN037B;31/5/2020;0.3
LMN078C;26/5/2020;0.3
LMS014C;30/5/2020;0.3
LOE004C;27/5/2020;0.3
